Program,Year,Period,Week Ending,Geo Level,State,State ANSIS,Ag District,Ag District Code,County,County ANSIS,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Sheep Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,GREENE,55,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,26,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,INDEPENDENCE,63,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,25,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,JACKSON,67,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,LAWRENCE,75,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,POINSETT,111,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,RANDOLPH,121,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,37,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,WHITE,145,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,39,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,BENTON,7,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,83,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,BOONE,9,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,53,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,CARROLL,15,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,40,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,MADISON,87,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,48,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,NEWTON,101,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,WASHINGTON,143,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,85,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,BRADLEY,11,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLARK,19,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLEVELAND,25,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,COLUMBIA,27,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,DALLAS,39,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,NEVADA,99,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,OUACHITA,103,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,UNION,139,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,ASHLEY,3,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,CHICOT,17,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,DESHA,41,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,DREW,43,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,JEFFERSON,69,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,LINCOLN,79,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,HEMPSTEAD,57,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,HOWARD,61,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,LITTLE RIVER,81,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,MILLER,91,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,MONTGOMERY,97,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,PIKE,109,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,SEVIER,133,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,CRAWFORD,33,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,FRANKLIN,47,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,JOHNSON,71,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,LOGAN,83,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,26,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POLK,113,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POPE,115,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SCOTT,127,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,17,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SEBASTIAN,131,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,34.4
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,YELL,149,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,24,34.4
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,ALAMEDA,1,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,19,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,CONTRA COSTA,13,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,LAKE,33,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,66,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MARIN,41,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,44,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,40,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,32,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,34,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,109,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,51,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,191,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,33,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,21,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,75,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,87,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,78,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,40,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,116,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,74,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,111,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,62,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,96,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,109,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,58,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,39,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,67,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,109,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,98,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,52,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,27,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,CALAVERAS,9,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,56,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,EL DORADO,17,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,142,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,INYO,27,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MARIPOSA,43,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,44,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MONO,51,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,NEVADA,57,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,81,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,PLACER,61,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,154,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,SIERRA,91,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,33,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SHASTA,89,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,101,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SISKIYOU,93,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,64,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,TRINITY,105,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,IMPERIAL,25,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,52,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,ORANGE,59,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,122,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,28,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN DIEGO,73,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,70,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SANTA BARBARA,83,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,31,31.9
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,VENTURA,111,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,42,31.9
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,ADAMS,1,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,41,17.6
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,28,17.6
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,DENVER,31,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,DOUGLAS,35,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,67,17.6
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,EL PASO,41,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,68,17.6
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,97,17.6
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,17.6
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9,17.6
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,17.6
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,17.6
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,YUMA,125,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,17.6
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,NORTHEAST,20,BOULDER,13,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,49,17.6
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,NORTHEAST,20,BROOMFIELD,14,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,NORTHEAST,20,JEFFERSON,59,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,46,17.6
