Program,Year,Period,Week Ending,Geo Level,State,State ANSIP,Ag District,Ag District Code,County,County ANSIP,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Poultry Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,CLAY,21,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,38,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,CRAIGHEAD,31,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,30,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,GREENE,55,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,67,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,INDEPENDENCE,63,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,148,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,JACKSON,67,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,24,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,LAWRENCE,75,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,53,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,MISSISSIPPI,93,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,5,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,POINSETT,111,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,5,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,RANDOLPH,121,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,171,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHEAST,30,WHITE,145,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,244,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,BENTON,7,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,434,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,BOONE,9,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,198,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,CARROLL,15,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,248,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,MADISON,87,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,206,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,NEWTON,101,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,59,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,NORTHWEST,10,WASHINGTON,143,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,439,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,BRADLEY,11,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,42,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CALHOUN,13,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,21,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLARK,19,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,49,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLEVELAND,25,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,63,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,COLUMBIA,27,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,40,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,DALLAS,39,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,15,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,NEVADA,99,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,79,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,OUACHITA,103,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,34,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,UNION,139,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,46,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,ASHLEY,3,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,62,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,CHICOT,17,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,13,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,DESHA,41,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,8,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,DREW,43,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,49,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,JEFFERSON,69,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,36,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHEAST,90,LINCOLN,79,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,48,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,HEMPSTEAD,57,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,163,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,HOWARD,61,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,153,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,LAFAYETTE,73,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,44,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,LITTLE RIVER,81,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,61,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,MILLER,91,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,45,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,MONTGOMERY,97,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,53,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,PIKE,109,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,87,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,SOUTHWEST,70,SEVIER,133,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,126,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,CRAWFORD,33,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,128,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,FRANKLIN,47,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,113,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,JOHNSON,71,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,120,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,LOGAN,83,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,205,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POLK,113,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,110,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POPE,115,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,174,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SCOTT,127,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,85,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SEBASTIAN,131,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,167,15.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,YELL,149,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,184,15.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,ALAMEDA,1,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,37,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,CONTRA COSTA,13,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,42,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,LAKE,33,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,84,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MARIN,41,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,32,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,93,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,118,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,49,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,305,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,40,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,91,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,85,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,351,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,82,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,45,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,47,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,15,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,96,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,117,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,181,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,18,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,63,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,209,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,125,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,46,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,152,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,82,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,158,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,207,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,158,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,46,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,89,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,101,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,253,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,237,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,132,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,89,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,CALAVERAS,9,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,149,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,EL DORADO,17,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,299,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,INYO,27,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,6,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MARIPOSA,43,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,88,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MONO,51,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,9,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,NEVADA,57,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,154,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,PLACER,61,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,329,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,77,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SHASTA,89,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,270,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SISKIYOU,93,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,94,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,TRINITY,105,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,35,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,IMPERIAL,25,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,7,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,139,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,ORANGE,59,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,15,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,298,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,139,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN DIEGO,73,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,408,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SANTA BARBARA,83,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,102,21.2
CENSUS,2022,END OF DEC,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,VENTURA,111,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,124,21.2
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,ADAMS,1,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,204,10.9
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,197,10.9
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,CHEYENNE,17,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,3,10.9
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,DENVER,31,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,7,10.9
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,DOUGLAS,35,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,270,10.9
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,EL PASO,41,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,376,10.9
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,481,10.9
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,10,10.9
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,24,10.9
CENSUS,2022,END OF DEC,,COUNTY,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,40,10.9
